------------------------------------------------------------------------------
File Creation Date/Time: 22 mars 2023 13:03:00
Block Name: AuxAntPositions1 (SBF)

Sync1,Sync2,CRC,ID,BlockNumber,Revision,Length [B],TOW [s],WNc [w],TOWc [s],N,SBLength [B],NrSV,Error,AmbiguityType,AuxAntID,DeltaEast [m],DeltaNorth [m],DeltaUp [m],EastVel [m/s],NorthVel [m/s],UpVel [m/s]
$,@,22026,5942,5942,0,68,301500.000,2254,301500.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.040,0.002,-0.010,-0.009
$,@,62281,5942,5942,0,68,301501.000,2254,301501.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.040,0.002,0.009,-0.000
$,@,29190,5942,5942,0,68,301502.000,2254,301502.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.039,-0.007,0.003,-0.000
$,@,45136,5942,5942,0,68,301503.000,2254,301503.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.038,-0.003,-0.011,-0.001
$,@,46913,5942,5942,0,68,301504.000,2254,301504.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.037,-0.004,-0.005,0.001
$,@,64500,5942,5942,0,68,301505.000,2254,301505.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.434,-0.037,-0.000,0.015,0.009
$,@,51218,5942,5942,0,68,301506.000,2254,301506.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.438,-0.038,-0.001,-0.015,-0.001
$,@,57459,5942,5942,0,68,301507.000,2254,301507.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.438,-0.038,0.005,0.003,-0.000
$,@,7039,5942,5942,0,68,301508.000,2254,301508.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.940,-2.438,-0.036,0.007,-0.009,0.004
$,@,44079,5942,5942,0,68,301509.000,2254,301509.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.940,-2.438,-0.037,0.010,-0.008,-0.001
$,@,51594,5942,5942,0,68,301510.000,2254,301510.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.436,-0.035,-0.000,0.006,-0.005
$,@,2166,5942,5942,0,68,301511.000,2254,301511.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.036,-0.000,0.001,0.006
$,@,27042,5942,5942,0,68,301512.000,2254,301512.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.438,-0.038,-0.001,0.003,0.005
$,@,64110,5942,5942,0,68,301513.000,2254,301513.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.038,-0.008,0.000,-0.000
$,@,32803,5942,5942,0,68,301514.000,2254,301514.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.039,-0.005,0.010,-0.006
$,@,32548,5942,5942,0,68,301515.000,2254,301515.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.438,-0.038,-0.005,0.006,0.003
$,@,60768,5942,5942,0,68,301516.000,2254,301516.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.438,-0.037,-0.001,-0.004,0.002
$,@,12909,5942,5942,0,68,301517.000,2254,301517.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.436,-0.038,-0.010,0.001,0.012
$,@,4001,5942,5942,0,68,301518.000,2254,301518.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.436,-0.037,-0.005,-0.004,0.002
$,@,7380,5942,5942,0,68,301519.000,2254,301519.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.437,-0.037,0.004,0.019,0.007
$,@,55244,5942,5942,0,68,301520.000,2254,301520.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.437,-0.036,0.001,-0.012,-0.002
$,@,61764,5942,5942,0,68,301521.000,2254,301521.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.036,-0.001,-0.004,0.002
$,@,40875,5942,5942,0,68,301522.000,2254,301522.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.436,-0.037,-0.008,-0.003,-0.003
$,@,17040,5942,5942,0,68,301523.000,2254,301523.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.437,-0.037,-0.003,-0.008,0.002
$,@,59897,5942,5942,0,68,301524.000,2254,301524.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.038,0.004,0.001,-0.001
$,@,35388,5942,5942,0,68,301525.000,2254,301525.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.436,-0.037,-0.004,-0.010,0.002
$,@,5357,5942,5942,0,68,301526.000,2254,301526.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.038,0.001,0.002,-0.004
$,@,18187,5942,5942,0,68,301527.000,2254,301527.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.438,-0.036,-0.002,0.006,-0.006
$,@,36152,5942,5942,0,68,301528.000,2254,301528.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.037,0.003,-0.007,0.003
$,@,38426,5942,5942,0,68,301529.000,2254,301529.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.037,0.001,0.003,-0.000
$,@,38959,5942,5942,0,68,301530.000,2254,301530.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.439,-0.037,-0.004,-0.007,-0.002
$,@,60699,5942,5942,0,68,301531.000,2254,301531.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.438,-0.034,0.009,0.003,0.002
$,@,39094,5942,5942,0,68,301532.000,2254,301532.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.437,-0.035,0.003,0.003,0.001
$,@,21867,5942,5942,0,68,301533.000,2254,301533.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.436,-0.036,0.001,-0.002,0.003
$,@,7569,5942,5942,0,68,301534.000,2254,301534.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.437,-0.036,-0.002,0.006,0.000
$,@,22987,5942,5942,0,68,301535.000,2254,301535.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.438,-0.033,-0.009,-0.017,0.003
$,@,53190,5942,5942,0,68,301536.000,2254,301536.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.943,-2.438,-0.035,-0.002,-0.015,-0.002
$,@,20640,5942,5942,0,68,301537.000,2254,301537.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.035,0.001,-0.016,0.001
$,@,706,5942,5942,0,68,301538.000,2254,301538.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.942,-2.436,-0.035,0.009,-0.013,-0.004
$,@,55171,5942,5942,0,68,301539.000,2254,301539.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.034,0.007,-0.006,-0.004
$,@,37074,5942,5942,0,68,301540.000,2254,301540.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.036,0.000,0.011,-0.002
$,@,52887,5942,5942,0,68,301541.000,2254,301541.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.943,-2.436,-0.034,-0.003,-0.001,-0.006
$,@,34072,5942,5942,0,68,301542.000,2254,301542.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.941,-2.437,-0.034,-0.006,0.009,0.002
$,@,57211,5942,5942,0,68,301543.000,2254,301543.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.036,0.006,-0.010,-0.003
$,@,10365,5942,5942,0,68,301544.000,2254,301544.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.036,-0.000,-0.007,-0.000
$,@,56405,5942,5942,0,68,301545.000,2254,301545.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.035,0.002,0.008,0.003
$,@,38882,5942,5942,0,68,301546.000,2254,301546.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.940,-2.435,-0.036,0.004,-0.000,-0.005
$,@,52065,5942,5942,0,68,301547.000,2254,301547.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.940,-2.436,-0.035,0.002,-0.002,0.001
$,@,59171,5942,5942,0,68,301548.000,2254,301548.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.940,-2.435,-0.034,0.000,0.004,0.004
$,@,37069,5942,5942,0,68,301549.000,2254,301549.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.941,-2.438,-0.036,-0.000,-0.015,-0.002
$,@,17588,5942,5942,0,68,301550.000,2254,301550.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.941,-2.437,-0.035,0.000,-0.003,-0.000
$,@,60015,5942,5942,0,68,301551.000,2254,301551.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.942,-2.436,-0.034,-0.000,0.003,0.003
$,@,23865,5942,5942,0,68,301552.000,2254,301552.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.941,-2.437,-0.036,-0.004,-0.009,-0.006
$,@,23649,5942,5942,0,68,301553.000,2254,301553.000,1,52,25,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.036,0.005,0.001,-0.009
$,@,41357,5942,5942,0,68,301554.000,2254,301554.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.036,-0.008,-0.008,0.004
$,@,52035,5942,5942,0,68,301555.000,2254,301555.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.435,-0.038,0.006,0.007,-0.008
$,@,35706,5942,5942,0,68,301556.000,2254,301556.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.940,-2.437,-0.037,0.010,0.000,0.000
$,@,49687,5942,5942,0,68,301557.000,2254,301557.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.037,-0.008,-0.011,-0.001
$,@,39471,5942,5942,0,68,301558.000,2254,301558.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.940,-2.436,-0.037,0.004,-0.003,0.002
$,@,48277,5942,5942,0,68,301559.000,2254,301559.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.435,-0.035,-0.007,0.006,-0.001
$,@,29214,5942,5942,0,68,301560.000,2254,301560.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.437,-0.035,-0.009,-0.004,0.007
$,@,59547,5942,5942,0,68,301561.000,2254,301561.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.438,-0.035,0.002,-0.018,-0.000
$,@,9907,5942,5942,0,68,301562.000,2254,301562.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.940,-2.434,-0.035,0.008,0.008,0.002
$,@,20181,5942,5942,0,68,301563.000,2254,301563.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.037,-0.002,-0.014,-0.005
$,@,53121,5942,5942,0,68,301564.000,2254,301564.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.435,-0.035,-0.001,-0.001,0.002
$,@,53848,5942,5942,0,68,301565.000,2254,301565.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.034,0.002,0.003,0.000
$,@,63318,5942,5942,0,68,301566.000,2254,301566.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.434,-0.035,0.003,-0.003,-0.002
$,@,41243,5942,5942,0,68,301567.000,2254,301567.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.434,-0.036,-0.010,0.003,0.006
$,@,3054,5942,5942,0,68,301568.000,2254,301568.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.433,-0.036,-0.003,0.023,0.008
$,@,53026,5942,5942,0,68,301569.000,2254,301569.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.434,-0.035,-0.010,0.007,0.006
$,@,39129,5942,5942,0,68,301570.000,2254,301570.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.036,-0.004,-0.005,0.006
$,@,49817,5942,5942,0,68,301571.000,2254,301571.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.435,-0.034,-0.009,-0.002,0.004
$,@,58560,5942,5942,0,68,301572.000,2254,301572.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.433,-0.036,0.008,0.020,0.000
$,@,10402,5942,5942,0,68,301573.000,2254,301573.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.435,-0.034,-0.007,0.002,0.008
$,@,40362,5942,5942,0,68,301574.000,2254,301574.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.436,-0.035,-0.005,-0.003,0.002
$,@,18025,5942,5942,0,68,301575.000,2254,301575.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.036,0.007,-0.006,-0.006
$,@,62458,5942,5942,0,68,301576.000,2254,301576.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.435,-0.034,-0.006,-0.009,0.007
$,@,64149,5942,5942,0,68,301577.000,2254,301577.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.942,-2.434,-0.034,-0.004,0.004,0.002
$,@,28573,5942,5942,0,68,301578.000,2254,301578.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.940,-2.437,-0.034,0.004,-0.012,-0.002
$,@,42844,5942,5942,0,68,301579.000,2254,301579.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.436,-0.035,0.006,0.007,-0.003
$,@,53087,5942,5942,0,68,301580.000,2254,301580.000,1,52,24,No Error,Fixed Ambiguities,Aux1,-6.941,-2.434,-0.034,-0.003,-0.000,-0.005
